timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1565097351710,play_audio,b1092,0,sprint,,mobile
1565097366415,pause_audio,b1092,14476,sprint,,mobile
1565097372586,quit,e1092,,sprint,,mobile
1565097372666,enter,b524,,sprint,,mobile
1565097373148,play_audio,b524,0,sprint,,mobile
1565097391363,pause_audio,b524,18468,sprint,,mobile
1565097394176,respond,q524,,sprint,a,mobile
1565097397355,submit,b524,,sprint,,mobile
1565097397421,enter,e524,,sprint,,mobile
1565097402472,play_audio,b524,0,sprint,,mobile
1565097418625,pause_audio,b524,15916,sprint,,mobile
1565097424592,quit,e524,,sprint,,mobile
1565097424640,enter,b485,,sprint,,mobile
1565097425096,play_audio,b485,0,sprint,,mobile
1565097441862,pause_audio,b485,17016,sprint,,mobile
1565097445208,respond,q485,,sprint,c,mobile
1565097448675,submit,b485,,sprint,,mobile
1565097448760,enter,e485,,sprint,,mobile
1565097453215,play_audio,b485,0,sprint,,mobile
1565097468096,pause_audio,b485,14647,sprint,,mobile
1565097471895,quit,e485,,sprint,,mobile
1565097471941,enter,b8314,,sprint,,mobile
1565097472380,play_audio,b8314,0,sprint,,mobile
1565097490789,pause_audio,b8314,18678,sprint,,mobile
1565097494280,respond,q11261,,sprint,b,mobile
1565097497903,submit,b8314,,sprint,,mobile
1565097497974,enter,e8314,,sprint,,mobile
1565097500953,play_audio,b8314,0,sprint,,mobile
1565097517544,pause_audio,b8314,16356,sprint,,mobile
1565097523292,quit,e8314,,sprint,,mobile
1565097523360,enter,b1329,,sprint,,mobile
1565097523820,play_audio,b1329,0,sprint,,mobile
1565097539187,pause_audio,b1329,15576,sprint,,mobile
1565097542398,respond,q1329,,sprint,b,mobile
1565097546025,submit,b1329,,sprint,,mobile
1565097546076,enter,e1329,,sprint,,mobile
1565097549742,play_audio,b1329,0,sprint,,mobile
1565097563001,pause_audio,b1329,13018,sprint,,mobile
1565097568247,quit,e1329,,sprint,,mobile
1565097568316,enter,b1204,,sprint,,mobile
1565097568738,play_audio,b1204,0,sprint,,mobile
1565097584206,pause_audio,b1204,15704,sprint,,mobile
1565097586444,respond,q1204,,sprint,c,mobile
1565097589751,submit,b1204,,sprint,,mobile
1565097589826,enter,e1204,,sprint,,mobile
1565097594004,play_audio,b1204,0,sprint,,mobile
1565097607416,pause_audio,b1204,13172,sprint,,mobile
1565097611532,quit,e1204,,sprint,,mobile
1565097630584,enter,e485,,review,,mobile
1565097632110,play_audio,b485,0,review,,mobile
1565097647000,pause_audio,b485,14645,review,,mobile
1565097649941,quit,e485,,review,,mobile
1565097724975,enter,e485,,my_note,,mobile
1565097726177,play_audio,b485,0,my_note,,mobile
1565097731276,pause_audio,b485,4826,my_note,,mobile
1565097731276,quit,e485,,my_note,,mobile
1565126465208,enter,b1329,,review_quiz,,mobile
1565126466499,play_audio,b1329,0,review_quiz,,mobile
1565126470035,pause_audio,b1329,3743,review_quiz,,mobile
1565126470041,submit,b1329,,review_quiz,,mobile
1565126540026,enter,b3423,,sprint,,mobile
1565126567567,respond,q4891,,sprint,b,mobile
1565126570990,submit,b3423,,sprint,,mobile
1565126571092,enter,e3423,,sprint,,mobile
1565126596478,quit,e3423,,sprint,,mobile
1565126596564,enter,b4009,,sprint,,mobile
1565126631320,respond,q5477,,sprint,a,mobile
1565126634154,submit,b4009,,sprint,,mobile
1565126634237,enter,e4009,,sprint,,mobile
1565126663448,quit,e4009,,sprint,,mobile
1565126663511,enter,b3581,,sprint,,mobile
1565126709857,respond,q5049,,sprint,b,mobile
1565126712891,submit,b3581,,sprint,,mobile
1565126712936,enter,e3581,,sprint,,mobile
1565126749647,quit,e3581,,sprint,,mobile
1565126749716,enter,b11448,,sprint,,mobile
1565126784847,respond,q17211,,sprint,c,mobile
1565126787786,submit,b11448,,sprint,,mobile
1565126787959,enter,e11448,,sprint,,mobile
1565126829583,quit,e11448,,sprint,,mobile
1565130438411,enter,b3292,,sprint,,mobile
1565130479397,respond,q4760,,sprint,c,mobile
1565130482539,submit,b3292,,sprint,,mobile
1565130482859,enter,e3292,,sprint,,mobile
1565130561958,quit,e3292,,sprint,,mobile
1565130562070,enter,b4489,,sprint,,mobile
1565130590428,respond,q5957,,sprint,c,mobile
1565130593511,submit,b4489,,sprint,,mobile
1565130593578,enter,e4489,,sprint,,mobile
1565130611721,quit,e4489,,sprint,,mobile
1565130611780,enter,b2573,,sprint,,mobile
1565130646510,respond,q4041,,sprint,d,mobile
1565130649298,submit,b2573,,sprint,,mobile
1565130649364,enter,e2573,,sprint,,mobile
1565130669989,quit,e2573,,sprint,,mobile
1565130670070,enter,b5984,,sprint,,mobile
1565130695428,respond,q8633,,sprint,d,mobile
1565130698356,submit,b5984,,sprint,,mobile
1565130698430,enter,e5984,,sprint,,mobile
1565130717598,quit,e5984,,sprint,,mobile
1565130717643,enter,b3012,,sprint,,mobile
1565130745637,respond,q4480,,sprint,c,mobile
1565130748325,submit,b3012,,sprint,,mobile
1565130748393,enter,e3012,,sprint,,mobile
1565130778120,quit,e3012,,sprint,,mobile
1565130778192,enter,b2566,,sprint,,mobile
1565130786643,respond,q4034,,sprint,d,mobile
1565130790446,submit,b2566,,sprint,,mobile
1565130790510,enter,e2566,,sprint,,mobile
1565130808698,quit,e2566,,sprint,,mobile
1565130819474,enter,e3292,,review,,mobile
1565130824106,quit,e3292,,review,,mobile
1565130827687,enter,e11448,,review,,mobile
1565130833081,quit,e11448,,review,,mobile
1565130836608,enter,e3581,,review,,mobile
1565130839324,quit,e3581,,review,,mobile
1565184341481,enter,b325,,sprint,,mobile
1565184342171,play_audio,b325,0,sprint,,mobile
1565184359101,pause_audio,b325,17112,sprint,,mobile
1565184363054,respond,q325,,sprint,c,mobile
1565184366202,submit,b325,,sprint,,mobile
1565184366274,enter,e325,,sprint,,mobile
1565184390192,play_audio,b325,0,sprint,,mobile
1565184405099,pause_audio,b325,14665,sprint,,mobile
1565184409493,quit,e325,,sprint,,mobile
1565184409558,enter,b295,,sprint,,mobile
1565184409940,play_audio,b295,0,sprint,,mobile
1565184425278,pause_audio,b295,15578,sprint,,mobile
1565184427097,respond,q295,,sprint,c,mobile
1565184430176,submit,b295,,sprint,,mobile
1565184430222,enter,e295,,sprint,,mobile
1565184467237,play_audio,b295,0,sprint,,mobile
1565184480599,pause_audio,b295,13122,sprint,,mobile
1565184486514,quit,e295,,sprint,,mobile
1565184486584,enter,b351,,sprint,,mobile
1565184487154,play_audio,b351,0,sprint,,mobile
1565184504024,pause_audio,b351,17037,sprint,,mobile
1565184505199,respond,q351,,sprint,b,mobile
1565184508287,submit,b351,,sprint,,mobile
1565184508335,enter,e351,,sprint,,mobile
1565184550208,play_audio,b351,0,sprint,,mobile
1565184565085,pause_audio,b351,14631,sprint,,mobile
1565184570183,quit,e351,,sprint,,mobile
1565184570232,enter,b1298,,sprint,,mobile
1565184570794,play_audio,b1298,0,sprint,,mobile
1565184588601,pause_audio,b1298,18026,sprint,,mobile
1565184590263,respond,q1298,,sprint,a,mobile
1565184593411,submit,b1298,,sprint,,mobile
1565184593486,enter,e1298,,sprint,,mobile
1565184618631,play_audio,b1298,0,sprint,,mobile
1565184634529,pause_audio,b1298,15624,sprint,,mobile
1565184638579,quit,e1298,,sprint,,mobile
1565184638651,enter,b1234,,sprint,,mobile
1565184639216,play_audio,b1234,0,sprint,,mobile
1565184654778,pause_audio,b1234,15783,sprint,,mobile
1565184655557,respond,q1234,,sprint,a,mobile
1565184657906,submit,b1234,,sprint,,mobile
1565184657951,enter,e1234,,sprint,,mobile
1565184690339,play_audio,b1234,0,sprint,,mobile
1565184703986,pause_audio,b1234,13404,sprint,,mobile
1565184709001,quit,e1234,,sprint,,mobile
1565184709068,enter,b8316,,sprint,,mobile
1565184709503,play_audio,b8316,0,sprint,,mobile
1565184727300,pause_audio,b8316,18002,sprint,,mobile
1565184728331,respond,q11263,,sprint,b,mobile
1565184731146,submit,b8316,,sprint,,mobile
1565184731217,enter,e8316,,sprint,,mobile
1565184767083,play_audio,b8316,0,sprint,,mobile
1565184782773,pause_audio,b8316,15446,sprint,,mobile
1565184787558,quit,e8316,,sprint,,mobile
1565184787623,enter,b391,,sprint,,mobile
1565184788157,play_audio,b391,0,sprint,,mobile
1565184806037,pause_audio,b391,18102,sprint,,mobile
1565184808593,respond,q391,,sprint,b,mobile
1565184811770,submit,b391,,sprint,,mobile
1565184811812,enter,e391,,sprint,,mobile
1565184845386,play_audio,b391,0,sprint,,mobile
1565184861376,pause_audio,b391,15729,sprint,,mobile
1565184868851,quit,e391,,sprint,,mobile
1565184868929,enter,b1010,,sprint,,mobile
1565184869401,play_audio,b1010,0,sprint,,mobile
1565184883329,pause_audio,b1010,14084,sprint,,mobile
1565184885301,respond,q1010,,sprint,a,mobile
1565184887892,submit,b1010,,sprint,,mobile
1565184887957,enter,e1010,,sprint,,mobile
1565184913077,play_audio,b1010,0,sprint,,mobile
1565184925083,pause_audio,b1010,11760,sprint,,mobile
1565184932859,quit,e1010,,sprint,,mobile
1565184932928,enter,b563,,sprint,,mobile
1565184933248,play_audio,b563,0,sprint,,mobile
1565184950978,pause_audio,b563,17972,sprint,,mobile
1565184952813,respond,q563,,sprint,a,mobile
1565184956506,submit,b563,,sprint,,mobile
1565184956583,enter,e563,,sprint,,mobile
1565184992687,play_audio,b563,0,sprint,,mobile
1565185008327,pause_audio,b563,15416,sprint,,mobile
1565185012130,quit,e563,,sprint,,mobile
1565185012182,enter,b8315,,sprint,,mobile
1565185012507,play_audio,b8315,0,sprint,,mobile
1565185029581,pause_audio,b8315,17218,sprint,,mobile
1565185030418,respond,q11262,,sprint,a,mobile
1565185033617,submit,b8315,,sprint,,mobile
1565185033692,enter,e8315,,sprint,,mobile
1565185066131,play_audio,b8315,0,sprint,,mobile
1565185081059,pause_audio,b8315,14686,sprint,,mobile
1565185086444,quit,e8315,,sprint,,mobile
1565185105561,enter,b2443,,sprint,,mobile
1565185186509,respond,q3911,,sprint,a,mobile
1565185189762,submit,b2443,,sprint,,mobile
1565185189816,enter,e2443,,sprint,,mobile
1565185251616,quit,e2443,,sprint,,mobile
1565185251666,enter,b7137,,sprint,,mobile
1565185272790,respond,q9786,,sprint,a,mobile
1565185275696,submit,b7137,,sprint,,mobile
1565185275759,enter,e7137,,sprint,,mobile
1565185299767,quit,e7137,,sprint,,mobile
1565185299840,enter,b3058,,sprint,,mobile
1565185331409,respond,q4526,,sprint,d,mobile
1565185334356,submit,b3058,,sprint,,mobile
1565185334413,enter,e3058,,sprint,,mobile
1565185379014,quit,e3058,,sprint,,mobile
1565185379078,enter,b3763,,sprint,,mobile
1565185425775,respond,q5231,,sprint,a,mobile
1565185430551,submit,b3763,,sprint,,mobile
1565185430599,enter,e3763,,sprint,,mobile
1565185454373,quit,e3763,,sprint,,mobile
1565185454431,enter,b3217,,sprint,,mobile
1565185477380,respond,q4685,,sprint,b,mobile
1565185480390,submit,b3217,,sprint,,mobile
1565185480455,enter,e3217,,sprint,,mobile
1565185501676,quit,e3217,,sprint,,mobile
1565185501747,enter,b11486,,sprint,,mobile
1565185517830,respond,q17249,,sprint,c,mobile
1565185523075,submit,b11486,,sprint,,mobile
1565185523146,enter,e11486,,sprint,,mobile
1565185545716,quit,e11486,,sprint,,mobile
1565185545770,enter,b3920,,sprint,,mobile
1565185595911,respond,q5388,,sprint,c,mobile
1565185607051,submit,b3920,,sprint,,mobile
1565185607108,enter,e3920,,sprint,,mobile
1565185627514,quit,e3920,,sprint,,mobile
1565185632525,enter,e3920,,sprint,,mobile
1565185638609,quit,e3920,,sprint,,mobile
1565185638668,enter,b2856,,sprint,,mobile
1565185695430,respond,q4324,,sprint,a,mobile
1565185698594,submit,b2856,,sprint,,mobile
1565185698657,enter,e2856,,sprint,,mobile
1565185727870,quit,e2856,,sprint,,mobile
1565185727926,enter,b3163,,sprint,,mobile
1565185755643,respond,q4631,,sprint,b,mobile
1565185758605,submit,b3163,,sprint,,mobile
1565185758655,enter,e3163,,sprint,,mobile
1565185765563,quit,e3163,,sprint,,mobile
1565185765633,enter,b11359,,sprint,,mobile
1565185803260,respond,q17122,,sprint,b,mobile
1565185806107,submit,b11359,,sprint,,mobile
1565185806169,enter,e11359,,sprint,,mobile
1565185835453,quit,e11359,,sprint,,mobile
1565310185185,enter,b4579,,sprint,,mobile
1565310206936,respond,q6047,,sprint,d,mobile
1565310211715,submit,b4579,,sprint,,mobile
1565310211844,enter,e4579,,sprint,,mobile
1565310234435,quit,e4579,,sprint,,mobile
1565310234589,enter,b3911,,sprint,,mobile
1565310247611,respond,q5379,,sprint,c,mobile
1565310252330,submit,b3911,,sprint,,mobile
1565310252406,enter,e3911,,sprint,,mobile
1565310276625,quit,e3911,,sprint,,mobile
1565310276707,enter,b3603,,sprint,,mobile
1565310313116,respond,q5071,,sprint,b,mobile
1565310319645,respond,q5071,,sprint,a,mobile
1565310324447,submit,b3603,,sprint,,mobile
1565310324571,enter,e3603,,sprint,,mobile
1565310369329,quit,e3603,,sprint,,mobile
1565310369422,enter,b6291,,sprint,,mobile
1565310390724,respond,q8940,,sprint,a,mobile
1565310394094,submit,b6291,,sprint,,mobile
1565310394180,enter,e6291,,sprint,,mobile
1565310418932,quit,e6291,,sprint,,mobile
1565310419099,enter,b3813,,sprint,,mobile
1565310439982,respond,q5281,,sprint,b,mobile
1565310443384,submit,b3813,,sprint,,mobile
1565310443445,enter,e3813,,sprint,,mobile
1565310465006,quit,e3813,,sprint,,mobile
1565310465082,enter,b3862,,sprint,,mobile
1565310481988,respond,q5330,,sprint,a,mobile
1565310485719,submit,b3862,,sprint,,mobile
1565310485773,enter,e3862,,sprint,,mobile
1565310500545,quit,e3862,,sprint,,mobile
1565310500602,enter,b3091,,sprint,,mobile
1565310526856,respond,q4559,,sprint,b,mobile
1565310538777,submit,b3091,,sprint,,mobile
1565310538843,enter,e3091,,sprint,,mobile
1565310574609,quit,e3091,,sprint,,mobile
1565310574678,enter,b7075,,sprint,,mobile
1565310623117,respond,q9724,,sprint,a,mobile
1565310679053,submit,b7075,,sprint,,mobile
1565310679117,enter,e7075,,sprint,,mobile
1565310701760,quit,e7075,,sprint,,mobile
1565310701833,enter,b5143,,sprint,,mobile
1565310722437,respond,q6737,,sprint,d,mobile
1565310738046,submit,b5143,,sprint,,mobile
1565310738117,enter,e5143,,sprint,,mobile
1565310746901,quit,e5143,,sprint,,mobile
1565310746982,enter,b2323,,sprint,,mobile
1565310795609,respond,q3791,,sprint,d,mobile
1565310799520,submit,b2323,,sprint,,mobile
1565310799590,enter,e2323,,sprint,,mobile
1565310824570,quit,e2323,,sprint,,mobile
1565360575199,enter,b150,,sprint,,mobile
1565360576077,play_audio,b150,0,sprint,,mobile
1565360597570,pause_audio,b150,22314,sprint,,mobile
1565360609256,respond,q150,,sprint,b,mobile
1565360611242,respond,q150,,sprint,c,mobile
1565360621282,submit,b150,,sprint,,mobile
1565360621348,enter,e150,,sprint,,mobile
1565360634107,play_audio,b150,0,sprint,,mobile
1565360651008,pause_audio,b150,16645,sprint,,mobile
1565360669013,quit,e150,,sprint,,mobile
1565360669091,enter,b5564,,sprint,,mobile
1565360669636,play_audio,b5564,0,sprint,,mobile
1565360689331,pause_audio,b5564,20405,sprint,,mobile
1565360690307,respond,q8093,,sprint,c,mobile
1565360695739,submit,b5564,,sprint,,mobile
1565360695826,enter,e5564,,sprint,,mobile
1565360699547,play_audio,b5564,0,sprint,,mobile
1565360714517,pause_audio,b5564,14734,sprint,,mobile
1565360721414,quit,e5564,,sprint,,mobile
1565360721471,enter,b5532,,sprint,,mobile
1565360722075,play_audio,b5532,0,sprint,,mobile
1565360742462,pause_audio,b5532,21008,sprint,,mobile
1565360743900,respond,q8061,,sprint,b,mobile
1565360746536,submit,b5532,,sprint,,mobile
1565360746609,enter,e5532,,sprint,,mobile
1565360750236,play_audio,b5532,0,sprint,,mobile
1565360765875,pause_audio,b5532,15395,sprint,,mobile
1565360769888,quit,e5532,,sprint,,mobile
1565360769961,enter,b8069,,sprint,,mobile
1565360770494,play_audio,b8069,0,sprint,,mobile
1565360792355,pause_audio,b8069,22521,sprint,,mobile
1565360793924,respond,q11016,,sprint,b,mobile
1565360796185,submit,b8069,,sprint,,mobile
1565360796242,enter,e8069,,sprint,,mobile
1565360799852,play_audio,b8069,0,sprint,,mobile
1565360817004,pause_audio,b8069,16910,sprint,,mobile
1565360829755,quit,e8069,,sprint,,mobile
1565360829814,enter,b143,,sprint,,mobile
1565360830156,play_audio,b143,0,sprint,,mobile
1565360851389,pause_audio,b143,21997,sprint,,mobile
1565360854275,respond,q143,,sprint,c,mobile
1565360857226,submit,b143,,sprint,,mobile
1565360857295,enter,e143,,sprint,,mobile
1565360861783,play_audio,b143,0,sprint,,mobile
1565360878411,pause_audio,b143,16404,sprint,,mobile
1565360902351,quit,e143,,sprint,,mobile
1565360927527,enter,b560,,sprint,,mobile
1565360927846,play_audio,b560,0,sprint,,mobile
1565360945058,pause_audio,b560,17452,sprint,,mobile
1565360947580,respond,q560,,sprint,c,mobile
1565360951432,submit,b560,,sprint,,mobile
1565360951518,enter,e560,,sprint,,mobile
1565360961967,play_audio,b560,0,sprint,,mobile
1565360977210,pause_audio,b560,15003,sprint,,mobile
1565360995256,quit,e560,,sprint,,mobile
1565360995323,enter,b577,,sprint,,mobile
1565360995820,play_audio,b577,0,sprint,,mobile
1565361013101,pause_audio,b577,17504,sprint,,mobile
1565361013892,respond,q577,,sprint,b,mobile
1565361017280,submit,b577,,sprint,,mobile
1565361017358,enter,e577,,sprint,,mobile
1565361021533,play_audio,b577,0,sprint,,mobile
1565361036828,pause_audio,b577,15051,sprint,,mobile
1565361043303,quit,e577,,sprint,,mobile
1565361043363,enter,b698,,sprint,,mobile
1565361043899,play_audio,b698,0,sprint,,mobile
1565361061784,pause_audio,b698,18176,sprint,,mobile
1565361063055,respond,q698,,sprint,a,mobile
1565361064965,respond,q698,,sprint,c,mobile
1565361065611,respond,q698,,sprint,a,mobile
1565361068599,submit,b698,,sprint,,mobile
1565361068681,enter,e698,,sprint,,mobile
1565361075105,play_audio,b698,0,sprint,,mobile
1565361091091,pause_audio,b698,15768,sprint,,mobile
1565361109111,pause_audio,b698,15768,sprint,,mobile
1565361109773,pause_audio,b698,15768,sprint,,mobile
1565361116356,pause_audio,b698,15768,sprint,,mobile
1565361116891,pause_audio,b698,15768,sprint,,mobile
1565361119030,play_audio,b698,773,sprint,,mobile
1565361134238,pause_audio,b698,15768,sprint,,mobile
1565361140072,quit,e698,,sprint,,mobile
1565361140145,enter,b8302,,sprint,,mobile
1565361140697,play_audio,b8302,0,sprint,,mobile
1565361162210,pause_audio,b8302,21712,sprint,,mobile
1565361162998,respond,q11249,,sprint,b,mobile
1565361165987,submit,b8302,,sprint,,mobile
1565361166058,enter,e8302,,sprint,,mobile
1565361171688,play_audio,b8302,0,sprint,,mobile
1565361191276,pause_audio,b8302,19304,sprint,,mobile
1565361196815,quit,e8302,,sprint,,mobile
1565361196908,enter,b1182,,sprint,,mobile
1565361197203,play_audio,b1182,0,sprint,,mobile
1565361214398,pause_audio,b1182,17378,sprint,,mobile
1565361217046,respond,q1182,,sprint,a,mobile
1565361222083,submit,b1182,,sprint,,mobile
1565361222157,enter,e1182,,sprint,,mobile
1565361227644,play_audio,b1182,0,sprint,,mobile
1565361242900,pause_audio,b1182,14999,sprint,,mobile
1565361248041,quit,e1182,,sprint,,mobile
1565395344070,enter,b5186,,sprint,,mobile
1565395557323,respond,q6840,,sprint,c,mobile
1565395564762,submit,b5186,,sprint,,mobile
1565395564846,enter,e5186,,sprint,,mobile
1565395650168,quit,e5186,,sprint,,mobile
1565395650247,enter,b7920,,sprint,,mobile
1565395887507,respond,q10637,,sprint,b,mobile
1565395891844,submit,b7920,,sprint,,mobile
1565558584951,enter,b4031,,sprint,,mobile
1565558593884,respond,q5499,,sprint,a,mobile
1565558596981,submit,b4031,,sprint,,mobile
1565558597048,enter,e4031,,sprint,,mobile
1565558610536,quit,e4031,,sprint,,mobile
1565558610618,enter,b5033,,sprint,,mobile
1565558654087,respond,q6501,,sprint,d,mobile
1565558656925,submit,b5033,,sprint,,mobile
1565558656986,enter,e5033,,sprint,,mobile
1565558734645,quit,e5033,,sprint,,mobile
1565558734768,enter,b6038,,sprint,,mobile
1565558772786,respond,q8687,,sprint,a,mobile
1565558776010,submit,b6038,,sprint,,mobile
1565558776123,enter,e6038,,sprint,,mobile
1565558798520,quit,e6038,,sprint,,mobile
1565558798582,enter,b6147,,sprint,,mobile
1565558820813,respond,q8796,,sprint,c,mobile
1565558823708,submit,b6147,,sprint,,mobile
1565558823769,enter,e6147,,sprint,,mobile
1565558836714,quit,e6147,,sprint,,mobile
1565558836778,enter,b4510,,sprint,,mobile
1565558855403,respond,q5978,,sprint,b,mobile
1565558858858,submit,b4510,,sprint,,mobile
1565558858927,enter,e4510,,sprint,,mobile
1565558864062,quit,e4510,,sprint,,mobile
1565558864120,enter,b3753,,sprint,,mobile
1565558924870,respond,q5221,,sprint,d,mobile
1565558928417,submit,b3753,,sprint,,mobile
1565558928502,enter,e3753,,sprint,,mobile
1565558988386,quit,e3753,,sprint,,mobile
1565558988451,enter,b4718,,sprint,,mobile
1565559039150,respond,q6186,,sprint,d,mobile
1565559042053,submit,b4718,,sprint,,mobile
1565559042125,enter,e4718,,sprint,,mobile
1565559087914,quit,e4718,,sprint,,mobile
1565559087973,enter,b6475,,sprint,,mobile
1565559113205,respond,q9124,,sprint,d,mobile
1565559116369,submit,b6475,,sprint,,mobile
1565559116428,enter,e6475,,sprint,,mobile
1565559134105,quit,e6475,,sprint,,mobile
1565559134219,enter,b4587,,sprint,,mobile
1565559184433,respond,q6055,,sprint,b,mobile
1565559191346,submit,b4587,,sprint,,mobile
1565559191425,enter,e4587,,sprint,,mobile
1565559218047,quit,e4587,,sprint,,mobile
1565559218090,enter,b3010,,sprint,,mobile
1565559226757,respond,q4478,,sprint,a,mobile
1565559233721,submit,b3010,,sprint,,mobile
1565559233787,enter,e3010,,sprint,,mobile
1565559249997,quit,e3010,,sprint,,mobile
1566025923901,enter,b2808,,sprint,,mobile
1566025927123,respond,q4276,,sprint,d,mobile
1566025931335,respond,q4276,,sprint,c,mobile
1566025934687,submit,b2808,,sprint,,mobile
1566025934761,enter,e2808,,sprint,,mobile
1566025939068,quit,e2808,,sprint,,mobile
1566025939129,enter,b11395,,sprint,,mobile
1566025997093,respond,q17158,,sprint,a,mobile
1566026003104,submit,b11395,,sprint,,mobile
1566026003249,enter,e11395,,sprint,,mobile
1566026023669,quit,e11395,,sprint,,mobile
1566026023828,enter,b5054,,sprint,,mobile
1566026059376,respond,q6522,,sprint,b,mobile
1566026078561,submit,b5054,,sprint,,mobile
1566026078719,enter,e5054,,sprint,,mobile
1566026096926,quit,e5054,,sprint,,mobile
1566026097008,enter,b3922,,sprint,,mobile
1566026149188,respond,q5390,,sprint,c,mobile
1566026153826,submit,b3922,,sprint,,mobile
1566026153904,enter,e3922,,sprint,,mobile
1566026173730,quit,e3922,,sprint,,mobile
1566026173827,enter,b2836,,sprint,,mobile
1566026202602,respond,q4304,,sprint,a,mobile
1566026206546,submit,b2836,,sprint,,mobile
1566026206652,enter,e2836,,sprint,,mobile
1566026214891,quit,e2836,,sprint,,mobile
1566026263244,enter,b2836,,adaptive_offer,,mobile
1566026271829,respond,q4304,,adaptive_offer,c,mobile
1566026274852,submit,b2836,,adaptive_offer,,mobile
1566026274937,enter,e2836,,adaptive_offer,,mobile
1566026279832,quit,e2836,,adaptive_offer,,mobile
1566026279890,enter,b5033,,adaptive_offer,,mobile
1566026292926,respond,q6501,,adaptive_offer,c,mobile
1566026295834,submit,b5033,,adaptive_offer,,mobile
1566026295895,enter,e5033,,adaptive_offer,,mobile
1566026312096,quit,e5033,,adaptive_offer,,mobile
1566027464810,enter,e7920,,sprint,,mobile
1566027477322,quit,e7920,,sprint,,mobile
1566027477418,enter,b5207,,sprint,,mobile
1566027676449,respond,q6924,,sprint,a,mobile
1566027680912,submit,b5207,,sprint,,mobile
1566027681048,enter,e5207,,sprint,,mobile
1566027764868,quit,e5207,,sprint,,mobile
1566218980658,enter,b4256,,sprint,,mobile
1566219013144,respond,q5724,,sprint,b,mobile
1566219018595,submit,b4256,,sprint,,mobile
1566219018680,enter,e4256,,sprint,,mobile
