timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1566800970538,respond,q9695,,sprint,a,mobile
1566800975880,submit,b7046,,sprint,,mobile
1566800975949,enter,e7046,,sprint,,mobile
1566800994848,quit,e7046,,sprint,,mobile
1566800994932,enter,b3871,,sprint,,mobile
1566801011832,respond,q5339,,sprint,c,mobile
1566801016535,submit,b3871,,sprint,,mobile
1566801016613,enter,e3871,,sprint,,mobile
1566801032120,quit,e3871,,sprint,,mobile
1566801032187,enter,b3603,,sprint,,mobile
1566801049823,respond,q5071,,sprint,b,mobile
1566801057713,submit,b3603,,sprint,,mobile
1566801057790,enter,e3603,,sprint,,mobile
1566801082256,quit,e3603,,sprint,,mobile
1566802648207,enter,e3603,,sprint,,mobile
1566802661371,quit,e3603,,sprint,,mobile
1566802661480,enter,b4799,,sprint,,mobile
1566802673291,respond,q6267,,sprint,d,mobile
1566802685488,submit,b4799,,sprint,,mobile
1566802685573,enter,e4799,,sprint,,mobile
1566802713951,quit,e4799,,sprint,,mobile
1566802714031,enter,b6272,,sprint,,mobile
1566802722048,respond,q8921,,sprint,c,mobile
1566802729201,submit,b6272,,sprint,,mobile
1566802729301,enter,e6272,,sprint,,mobile
1566802739123,quit,e6272,,sprint,,mobile
1566802739201,enter,b4178,,sprint,,mobile
1566802754202,respond,q5646,,sprint,d,mobile
1566802768228,submit,b4178,,sprint,,mobile
1566802768297,enter,e4178,,sprint,,mobile
1566802791410,quit,e4178,,sprint,,mobile
1566802791490,enter,b4556,,sprint,,mobile
1566802804801,respond,q6024,,sprint,b,mobile
1566802811812,submit,b4556,,sprint,,mobile
1566802811902,enter,e4556,,sprint,,mobile
1566802841505,quit,e4556,,sprint,,mobile
1566802841578,enter,b2224,,sprint,,mobile
1566802854785,respond,q3692,,sprint,c,mobile
1566802860231,submit,b2224,,sprint,,mobile
1566802860307,enter,e2224,,sprint,,mobile
1566802878340,quit,e2224,,sprint,,mobile
1566802878411,enter,b7320,,sprint,,mobile
1566802892263,respond,q9969,,sprint,c,mobile
1566802900799,submit,b7320,,sprint,,mobile
1566802900867,enter,e7320,,sprint,,mobile
1566802928309,quit,e7320,,sprint,,mobile
1566802928387,enter,b2467,,sprint,,mobile
1566802937798,respond,q3935,,sprint,b,mobile
1566802944424,submit,b2467,,sprint,,mobile
1566802944507,enter,e2467,,sprint,,mobile
1566802994055,quit,e2467,,sprint,,mobile
1566802994110,enter,b3879,,sprint,,mobile
1566803014984,respond,q5347,,sprint,d,mobile
1566803030366,respond,q5347,,sprint,c,mobile
1566803036580,submit,b3879,,sprint,,mobile
1566803036646,enter,e3879,,sprint,,mobile
1566803059278,quit,e3879,,sprint,,mobile
1566803059352,enter,b4316,,sprint,,mobile
1566803066640,respond,q5784,,sprint,d,mobile
1566803073960,submit,b4316,,sprint,,mobile
1566803074043,enter,e4316,,sprint,,mobile
1566803087333,quit,e4316,,sprint,,mobile
1566803087404,enter,b6442,,sprint,,mobile
1566803097391,respond,q9091,,sprint,a,mobile
1566803106718,submit,b6442,,sprint,,mobile
1566803106799,enter,e6442,,sprint,,mobile
1566803162294,quit,e6442,,sprint,,mobile
1566803162360,enter,b4149,,sprint,,mobile
1566803189281,respond,q5617,,sprint,d,mobile
1566803203268,submit,b4149,,sprint,,mobile
1566803203416,enter,e4149,,sprint,,mobile
1566803244025,quit,e4149,,sprint,,mobile
1566803244090,enter,b2229,,sprint,,mobile
1566803259468,respond,q3697,,sprint,d,mobile
1566803265843,submit,b2229,,sprint,,mobile
1566803265913,enter,e2229,,sprint,,mobile
1566803278339,quit,e2229,,sprint,,mobile
1566803278423,enter,b3592,,sprint,,mobile
1566803297482,respond,q5060,,sprint,c,mobile
1566803306274,submit,b3592,,sprint,,mobile
1566803306348,enter,e3592,,sprint,,mobile
1566803333983,quit,e3592,,sprint,,mobile
1566803334083,enter,b6189,,sprint,,mobile
1566803342746,respond,q8838,,sprint,c,mobile
1566803352187,submit,b6189,,sprint,,mobile
1566803352260,enter,e6189,,sprint,,mobile
1566803449846,quit,e6189,,sprint,,mobile
1566803449903,enter,b4787,,sprint,,mobile
1566803468924,respond,q6255,,sprint,c,mobile
1566803490177,submit,b4787,,sprint,,mobile
1566803490243,enter,e4787,,sprint,,mobile
1566803537571,quit,e4787,,sprint,,mobile
1566803537642,enter,b4213,,sprint,,mobile
1566803556903,respond,q5681,,sprint,d,mobile
1566803566154,submit,b4213,,sprint,,mobile
1566803566225,enter,e4213,,sprint,,mobile
1566803677158,quit,e4213,,sprint,,mobile
1566803677224,enter,b4170,,sprint,,mobile
1566803701062,respond,q5638,,sprint,b,mobile
1566803709137,respond,q5638,,sprint,c,mobile
1566803717197,submit,b4170,,sprint,,mobile
1566803717268,enter,e4170,,sprint,,mobile
1566803812124,quit,e4170,,sprint,,mobile
1566803812202,enter,b6682,,sprint,,mobile
1566803833337,respond,q9331,,sprint,d,mobile
1566803843152,submit,b6682,,sprint,,mobile
1566803843216,enter,e6682,,sprint,,mobile
1566803861536,quit,e6682,,sprint,,mobile
1566803861598,enter,b4688,,sprint,,mobile
1566803874529,respond,q6156,,sprint,b,mobile
1566803887184,submit,b4688,,sprint,,mobile
1566803887247,enter,e4688,,sprint,,mobile
1566803926090,quit,e4688,,sprint,,mobile
1566803926158,enter,b3029,,sprint,,mobile
1566803950176,respond,q4497,,sprint,d,mobile
1566803957116,submit,b3029,,sprint,,mobile
1566803957184,enter,e3029,,sprint,,mobile
1566803999145,quit,e3029,,sprint,,mobile
1566806419067,enter,b3008,,review_quiz,,mobile
1566806426274,respond,q4476,,review_quiz,c,mobile
1566806433760,submit,b3008,,review_quiz,,mobile
1566806433841,enter,e3008,,review_quiz,,mobile
1566806442958,quit,e3008,,review_quiz,,mobile
1566806443050,enter,b825,,review_quiz,,mobile
1566806443641,play_audio,b825,0,review_quiz,,mobile
1566806457928,respond,q825,,review_quiz,b,mobile
1566806460603,pause_audio,b825,17270,review_quiz,,mobile
1566806467945,submit,b825,,review_quiz,,mobile
1566806468034,enter,e825,,review_quiz,,mobile
1566806475150,quit,e825,,review_quiz,,mobile
1566806475226,enter,b7320,,review_quiz,,mobile
1566806480683,respond,q9969,,review_quiz,c,mobile
1566806489852,submit,b7320,,review_quiz,,mobile
1566806489914,enter,e7320,,review_quiz,,mobile
1566806496896,quit,e7320,,review_quiz,,mobile
1566806496964,enter,b2467,,review_quiz,,mobile
1566806503476,respond,q3935,,review_quiz,a,mobile
1566806510492,submit,b2467,,review_quiz,,mobile
1566806510563,enter,e2467,,review_quiz,,mobile
1566806520865,quit,e2467,,review_quiz,,mobile
1566806520936,enter,b6189,,review_quiz,,mobile
1566806525719,respond,q8838,,review_quiz,c,mobile
1566806532847,submit,b6189,,review_quiz,,mobile
1566806532934,enter,e6189,,review_quiz,,mobile
1566806539837,quit,e6189,,review_quiz,,mobile
1566806539925,enter,b2229,,review_quiz,,mobile
1566806547733,respond,q3697,,review_quiz,d,mobile
1566806553833,submit,b2229,,review_quiz,,mobile
1566806553896,enter,e2229,,review_quiz,,mobile
1566806573906,quit,e2229,,review_quiz,,mobile
1566806573972,enter,b5076,,review_quiz,,mobile
1566806608808,respond,q6544,,review_quiz,a,mobile
1566806614794,submit,b5076,,review_quiz,,mobile
1566806614869,enter,e5076,,review_quiz,,mobile
1566806632889,quit,e5076,,review_quiz,,mobile
1566806632965,enter,b4213,,review_quiz,,mobile
1566806638298,respond,q5681,,review_quiz,d,mobile
1566806647679,submit,b4213,,review_quiz,,mobile
1566806647761,enter,e4213,,review_quiz,,mobile
1566806655576,quit,e4213,,review_quiz,,mobile
1566806655651,enter,b3114,,review_quiz,,mobile
1566806661160,respond,q4582,,review_quiz,b,mobile
1566806666780,submit,b3114,,review_quiz,,mobile
1566806666851,enter,e3114,,review_quiz,,mobile
1566806671461,quit,e3114,,review_quiz,,mobile
1566806671544,enter,b4316,,review_quiz,,mobile
1566806677113,respond,q5784,,review_quiz,d,mobile
1566806683407,submit,b4316,,review_quiz,,mobile
1566806683475,enter,e4316,,review_quiz,,mobile
1566806720957,quit,e4316,,review_quiz,,mobile
1566806721047,enter,b336,,review_quiz,,mobile
1566806721302,play_audio,b336,0,review_quiz,,mobile
1566806738615,pause_audio,b336,17502,review_quiz,,mobile
1566806739604,respond,q336,,review_quiz,b,mobile
1566806745767,submit,b336,,review_quiz,,mobile
1566806745863,enter,e336,,review_quiz,,mobile
1566806767852,quit,e336,,review_quiz,,mobile
1566806767924,enter,b6803,,review_quiz,,mobile
1566806772920,respond,q9452,,review_quiz,d,mobile
1566806783235,submit,b6803,,review_quiz,,mobile
1566806783304,enter,e6803,,review_quiz,,mobile
1566806792845,quit,e6803,,review_quiz,,mobile
1566806792924,enter,b1048,,review_quiz,,mobile
1566806793111,play_audio,b1048,0,review_quiz,,mobile
1566806806089,respond,q1048,,review_quiz,b,mobile
1566806809049,pause_audio,b1048,16174,review_quiz,,mobile
1566806819092,submit,b1048,,review_quiz,,mobile
1566806819161,enter,e1048,,review_quiz,,mobile
1566806823117,play_audio,b1048,0,review_quiz,,mobile
1566806837056,pause_audio,b1048,13586,review_quiz,,mobile
1566806838351,play_audio,b1048,0,review_quiz,,mobile
1566806852117,pause_audio,b1048,13587,review_quiz,,mobile
1566806864091,quit,e1048,,review_quiz,,mobile
1566806864164,enter,b4149,,review_quiz,,mobile
1566806871981,respond,q5617,,review_quiz,d,mobile
1566806882743,submit,b4149,,review_quiz,,mobile
1566806882814,enter,e4149,,review_quiz,,mobile
1566806896771,quit,e4149,,review_quiz,,mobile
1566806896837,enter,b4863,,review_quiz,,mobile
1566806915236,respond,q6331,,review_quiz,d,mobile
1566806917021,respond,q6331,,review_quiz,b,mobile
1566806925054,submit,b4863,,review_quiz,,mobile
1566806925099,enter,e4863,,review_quiz,,mobile
1566806944821,quit,e4863,,review_quiz,,mobile
1566806944903,enter,b5220,,review_quiz,,mobile
1566807025170,respond,q6976,,review_quiz,a,mobile
1566807033916,submit,b5220,,review_quiz,,mobile
1566807033972,enter,e5220,,review_quiz,,mobile
1566807130534,quit,e5220,,review_quiz,,mobile
1566807130609,enter,b4787,,review_quiz,,mobile
1566807134184,respond,q6255,,review_quiz,c,mobile
1566807139763,submit,b4787,,review_quiz,,mobile
1566807139831,enter,e4787,,review_quiz,,mobile
1566807150533,quit,e4787,,review_quiz,,mobile
1566807150608,enter,b3524,,review_quiz,,mobile
1566807169414,respond,q4992,,review_quiz,b,mobile
1566807176735,submit,b3524,,review_quiz,,mobile
1566807176796,enter,e3524,,review_quiz,,mobile
1566807241878,quit,e3524,,review_quiz,,mobile
1566807241948,enter,b4581,,review_quiz,,mobile
1566807259120,respond,q6049,,review_quiz,c,mobile
1566807284657,submit,b4581,,review_quiz,,mobile
1566807284709,enter,e4581,,review_quiz,,mobile
1566807309649,quit,e4581,,review_quiz,,mobile
1566807309730,enter,b1261,,review_quiz,,mobile
1566807310178,play_audio,b1261,0,review_quiz,,mobile
1566807327293,pause_audio,b1261,17319,review_quiz,,mobile
1566807327949,respond,q1261,,review_quiz,b,mobile
1566807335483,submit,b1261,,review_quiz,,mobile
1566807335558,enter,e1261,,review_quiz,,mobile
1566807340117,play_audio,b1261,0,review_quiz,,mobile
1566807344035,pause_audio,b1261,3560,review_quiz,,mobile
1566807344036,play_audio,b1261,283,review_quiz,,mobile
1566807345415,pause_audio,b1261,1567,review_quiz,,mobile
1566807345415,play_audio,b1261,566,review_quiz,,mobile
1566807346579,pause_audio,b1261,1617,review_quiz,,mobile
1566807346579,play_audio,b1261,283,review_quiz,,mobile
1566807347850,pause_audio,b1261,1439,review_quiz,,mobile
1566807347850,play_audio,b1261,0,review_quiz,,mobile
1566807360168,pause_audio,b1261,12140,review_quiz,,mobile
1566807360168,play_audio,b1261,495,review_quiz,,mobile
1566807374517,pause_audio,b1261,14736,review_quiz,,mobile
1566807376428,play_audio,b1261,1097,review_quiz,,mobile
1566807377068,pause_audio,b1261,1679,review_quiz,,mobile
1566807377068,play_audio,b1261,0,review_quiz,,mobile
1566807379217,pause_audio,b1261,1970,review_quiz,,mobile
1566807379217,play_audio,b1261,460,review_quiz,,mobile
1566807393579,pause_audio,b1261,14739,review_quiz,,mobile
1566807403652,quit,e1261,,review_quiz,,mobile
1566807403715,enter,b1297,,review_quiz,,mobile
1566807403957,play_audio,b1297,0,review_quiz,,mobile
1566807417932,respond,q1297,,review_quiz,b,mobile
1566807421831,pause_audio,b1297,18106,review_quiz,,mobile
1566807426693,submit,b1297,,review_quiz,,mobile
1566807426761,enter,e1297,,review_quiz,,mobile
1566807433722,play_audio,b1297,0,review_quiz,,mobile
1566807438421,pause_audio,b1297,4359,review_quiz,,mobile
1566807438421,play_audio,b1297,0,review_quiz,,mobile
1566807454038,pause_audio,b1297,15439,review_quiz,,mobile
1566807455498,play_audio,b1297,445,review_quiz,,mobile
1566807457079,play_audio,b1297,779,review_quiz,,mobile
1566807457079,pause_audio,b1297,1923,review_quiz,,mobile
1566807457613,pause_audio,b1297,1342,review_quiz,,mobile
1566807457613,play_audio,b1297,0,review_quiz,,mobile
1566807461826,pause_audio,b1297,4023,review_quiz,,mobile
1566807461826,play_audio,b1297,593,review_quiz,,mobile
1566807462527,pause_audio,b1297,1159,review_quiz,,mobile
1566807462527,play_audio,b1297,0,review_quiz,,mobile
1566807478165,pause_audio,b1297,15447,review_quiz,,mobile
1566807487613,quit,e1297,,review_quiz,,mobile
1566807487691,enter,b4735,,review_quiz,,mobile
1566807493816,respond,q6203,,review_quiz,b,mobile
1566807500620,submit,b4735,,review_quiz,,mobile
1566807500683,enter,e4735,,review_quiz,,mobile
1566807570562,quit,e4735,,review_quiz,,mobile
1566807570636,enter,b4556,,review_quiz,,mobile
1566807578063,respond,q6024,,review_quiz,a,mobile
1566807586641,submit,b4556,,review_quiz,,mobile
1566807586728,enter,e4556,,review_quiz,,mobile
1566807670565,quit,e4556,,review_quiz,,mobile
1566807670629,enter,b2443,,review_quiz,,mobile
1566807677954,respond,q3911,,review_quiz,d,mobile
1566807684634,submit,b2443,,review_quiz,,mobile
1566807684697,enter,e2443,,review_quiz,,mobile
1566807693536,quit,e2443,,review_quiz,,mobile
1566807693600,enter,b3790,,review_quiz,,mobile
1566807710863,respond,q5258,,review_quiz,c,mobile
1566807718633,submit,b3790,,review_quiz,,mobile
1566807718691,enter,e3790,,review_quiz,,mobile
1566807743650,quit,e3790,,review_quiz,,mobile
1566807743714,enter,b5209,,review_quiz,,mobile
1566807836043,respond,q6932,,review_quiz,a,mobile
1566807846555,submit,b5209,,review_quiz,,mobile
1566807846627,enter,e5209,,review_quiz,,mobile
1566807910581,quit,e5209,,review_quiz,,mobile
1566807910650,enter,b2654,,review_quiz,,mobile
1566807943453,respond,q4122,,review_quiz,d,mobile
1566807950533,submit,b2654,,review_quiz,,mobile
1566807950590,enter,e2654,,review_quiz,,mobile
1566807989290,quit,e2654,,review_quiz,,mobile
1566807989360,enter,b3948,,review_quiz,,mobile
1566808007583,respond,q5416,,review_quiz,d,mobile
1566808034101,submit,b3948,,review_quiz,,mobile
1566808034167,enter,e3948,,review_quiz,,mobile
1566808093542,quit,e3948,,review_quiz,,mobile
1566808093605,enter,b5575,,review_quiz,,mobile
1566808093892,play_audio,b5575,0,review_quiz,,mobile
1566808109814,respond,q8104,,review_quiz,c,mobile
1566808113900,pause_audio,b5575,20771,review_quiz,,mobile
1566808120447,submit,b5575,,review_quiz,,mobile
1566808120509,enter,e5575,,review_quiz,,mobile
1566808202467,quit,e5575,,review_quiz,,mobile
1566808202545,enter,b3869,,review_quiz,,mobile
1566808210825,respond,q5337,,review_quiz,b,mobile
1566808223460,submit,b3869,,review_quiz,,mobile
1566808223533,enter,e3869,,review_quiz,,mobile
1566808242401,quit,e3869,,review_quiz,,mobile
1566808242470,enter,b4170,,review_quiz,,mobile
1566808257451,respond,q5638,,review_quiz,d,mobile
1566808265443,submit,b4170,,review_quiz,,mobile
1566808265503,enter,e4170,,review_quiz,,mobile
1566808304111,quit,e4170,,review_quiz,,mobile
1566808304179,enter,b5034,,review_quiz,,mobile
1566808323387,respond,q6502,,review_quiz,d,mobile
1566808333433,submit,b5034,,review_quiz,,mobile
1566808333489,enter,e5034,,review_quiz,,mobile
1566808353401,quit,e5034,,review_quiz,,mobile
1566808353461,enter,b6682,,review_quiz,,mobile
1566808362353,respond,q9331,,review_quiz,a,mobile
1566808374424,submit,b6682,,review_quiz,,mobile
1566808374486,enter,e6682,,review_quiz,,mobile
1566808420628,quit,e6682,,review_quiz,,mobile
1566808420696,enter,b6272,,review_quiz,,mobile
1566808428089,respond,q8921,,review_quiz,c,mobile
1566808436447,submit,b6272,,review_quiz,,mobile
1566808436524,enter,e6272,,review_quiz,,mobile
1566808462269,quit,e6272,,review_quiz,,mobile
1566808462330,enter,b764,,review_quiz,,mobile
1566808462569,play_audio,b764,0,review_quiz,,mobile
1566808474125,respond,q764,,review_quiz,b,mobile
1566808476156,pause_audio,b764,13798,review_quiz,,mobile
1566808480477,submit,b764,,review_quiz,,mobile
1566808480534,enter,e764,,review_quiz,,mobile
1566808485179,play_audio,b764,0,review_quiz,,mobile
1566808496712,pause_audio,b764,11184,review_quiz,,mobile
1566808497847,play_audio,b764,1290,review_quiz,,mobile
1566808499705,pause_audio,b764,3087,review_quiz,,mobile
1566808499705,play_audio,b764,26,review_quiz,,mobile
1566808510696,pause_audio,b764,11015,review_quiz,,mobile
1566808517342,quit,e764,,review_quiz,,mobile
1566808517403,enter,b2692,,review_quiz,,mobile
1566808524588,respond,q4160,,review_quiz,d,mobile
1566808533517,submit,b2692,,review_quiz,,mobile
1566808533574,enter,e2692,,review_quiz,,mobile
1566808562422,quit,e2692,,review_quiz,,mobile
1566808562479,enter,b7921,,review_quiz,,mobile
1566808720551,respond,q10641,,review_quiz,d,mobile
1566808730658,submit,b7921,,review_quiz,,mobile
1566808730708,enter,e7921,,review_quiz,,mobile
1566808891587,quit,e7921,,review_quiz,,mobile
1566808891660,enter,b4799,,review_quiz,,mobile
1566808898303,respond,q6267,,review_quiz,a,mobile
1566808905337,submit,b4799,,review_quiz,,mobile
1566808905399,enter,e4799,,review_quiz,,mobile
1566808923456,quit,e4799,,review_quiz,,mobile
1566808923507,enter,b5205,,review_quiz,,mobile
1566809015761,respond,q6916,,review_quiz,d,mobile
1566809024128,submit,b5205,,review_quiz,,mobile
1566809024174,enter,e5205,,review_quiz,,mobile
1566809076237,quit,e5205,,review_quiz,,mobile
1566809076305,enter,b3840,,review_quiz,,mobile
1566809103531,respond,q5308,,review_quiz,d,mobile
1566809110669,submit,b3840,,review_quiz,,mobile
1566809110730,enter,e3840,,review_quiz,,mobile
1566809141265,quit,e3840,,review_quiz,,mobile
1566809141328,enter,b4278,,review_quiz,,mobile
1566809155127,respond,q5746,,review_quiz,d,mobile
1566809159111,submit,b4278,,review_quiz,,mobile
1566809159172,enter,e4278,,review_quiz,,mobile
1566809209628,quit,e4278,,review_quiz,,mobile
1566809209708,enter,b854,,review_quiz,,mobile
1566809210019,play_audio,b854,0,review_quiz,,mobile
1566809223517,respond,q854,,review_quiz,b,mobile
1566809226890,pause_audio,b854,17089,review_quiz,,mobile
1566809234259,submit,b854,,review_quiz,,mobile
1566809234324,enter,e854,,review_quiz,,mobile
1566809240271,play_audio,b854,0,review_quiz,,mobile
1566809244804,play_audio,b854,526,review_quiz,,mobile
1566809244804,pause_audio,b854,4187,review_quiz,,mobile
1566809246462,pause_audio,b854,2094,review_quiz,,mobile
1566809246462,play_audio,b854,526,review_quiz,,mobile
1566809260630,pause_audio,b854,14607,review_quiz,,mobile
1566809294223,pause_audio,b854,14607,review_quiz,,mobile
1566809310779,pause_audio,b854,14612,review_quiz,,mobile
1566809311566,play_audio,b854,0,review_quiz,,mobile
1566809314938,pause_audio,b854,3190,review_quiz,,mobile
1566809314938,play_audio,b854,0,review_quiz,,mobile
1566809329737,pause_audio,b854,14609,review_quiz,,mobile
1566809343126,pause_audio,b854,14609,review_quiz,,mobile
1566809344585,play_audio,b854,105,review_quiz,,mobile
1566809359333,pause_audio,b854,14610,review_quiz,,mobile
1566809359876,play_audio,b854,245,review_quiz,,mobile
1566809374322,pause_audio,b854,14603,review_quiz,,mobile
1566809382136,quit,e854,,review_quiz,,mobile
1566809382207,enter,b2823,,review_quiz,,mobile
1566809390312,respond,q4291,,review_quiz,b,mobile
1566809397702,submit,b2823,,review_quiz,,mobile
1566809397764,enter,e2823,,review_quiz,,mobile
1566809430689,quit,e2823,,review_quiz,,mobile
1566809430762,enter,b4688,,review_quiz,,mobile
1566809440863,respond,q6156,,review_quiz,b,mobile
1566809448156,submit,b4688,,review_quiz,,mobile
1566809448218,enter,e4688,,review_quiz,,mobile
1566809519116,quit,e4688,,review_quiz,,mobile
1566809519188,enter,b2840,,review_quiz,,mobile
1566809534969,respond,q4308,,review_quiz,c,mobile
1566809547187,submit,b2840,,review_quiz,,mobile
1566809547257,enter,e2840,,review_quiz,,mobile
1566809598180,quit,e2840,,review_quiz,,mobile
1566809598248,enter,b3762,,review_quiz,,mobile
1566809606483,respond,q5230,,review_quiz,b,mobile
1566809610709,submit,b3762,,review_quiz,,mobile
1566809610776,enter,e3762,,review_quiz,,mobile
1566809626657,quit,e3762,,review_quiz,,mobile
1566809626727,enter,b7046,,review_quiz,,mobile
1566809633178,respond,q9695,,review_quiz,a,mobile
1566809643525,submit,b7046,,review_quiz,,mobile
1566809643586,enter,e7046,,review_quiz,,mobile
1566809659243,quit,e7046,,review_quiz,,mobile
1566809659300,enter,b3879,,review_quiz,,mobile
1566809668399,respond,q5347,,review_quiz,c,mobile
1566809680098,submit,b3879,,review_quiz,,mobile
1566809680164,enter,e3879,,review_quiz,,mobile
1566809710707,quit,e3879,,review_quiz,,mobile
1566809710769,enter,b3647,,review_quiz,,mobile
1566809736817,respond,q5115,,review_quiz,a,mobile
1566809747089,submit,b3647,,review_quiz,,mobile
1566809747159,enter,e3647,,review_quiz,,mobile
1566809825195,quit,e3647,,review_quiz,,mobile
1566809825277,enter,b3376,,review_quiz,,mobile
1566809842099,respond,q4844,,review_quiz,b,mobile
1566809847106,submit,b3376,,review_quiz,,mobile
1566809847164,enter,e3376,,review_quiz,,mobile
1566809868100,quit,e3376,,review_quiz,,mobile
1566809868178,enter,b3029,,review_quiz,,mobile
1566809877444,respond,q4497,,review_quiz,a,mobile
1566809882032,submit,b3029,,review_quiz,,mobile
1566809882089,enter,e3029,,review_quiz,,mobile
1566809905072,quit,e3029,,review_quiz,,mobile
1566809905134,enter,b1316,,review_quiz,,mobile
1566809905431,play_audio,b1316,0,review_quiz,,mobile
1566809923098,pause_audio,b1316,17873,review_quiz,,mobile
1566809923690,respond,q1316,,review_quiz,c,mobile
1566809930733,submit,b1316,,review_quiz,,mobile
1566809930804,enter,e1316,,review_quiz,,mobile
1566809938507,play_audio,b1316,0,review_quiz,,mobile
1566809948319,pause_audio,b1316,9466,review_quiz,,mobile
1566809948319,play_audio,b1316,546,review_quiz,,mobile
1566809954356,pause_audio,b1316,6443,review_quiz,,mobile
1566809954356,play_audio,b1316,72,review_quiz,,mobile
1566809969519,pause_audio,b1316,15154,review_quiz,,mobile
1566809972234,play_audio,b1316,0,review_quiz,,mobile
1566809987586,pause_audio,b1316,15158,review_quiz,,mobile
1566810002105,pause_audio,b1316,15158,review_quiz,,mobile
1566810002604,pause_audio,b1316,15158,review_quiz,,mobile
1566810003766,play_audio,b1316,0,review_quiz,,mobile
1566810004308,pause_audio,b1316,504,review_quiz,,mobile
1566810005209,play_audio,b1316,504,review_quiz,,mobile
1566810020175,pause_audio,b1316,15156,review_quiz,,mobile
1566810028955,quit,e1316,,review_quiz,,mobile
1566810052948,enter,e1101,,review_quiz,,mobile
1566810092692,play_audio,b1101,0,review_quiz,,mobile
1566810107605,pause_audio,b1101,14578,review_quiz,,mobile
1566810137011,quit,e1101,,review_quiz,,mobile
1566810137084,enter,b1218,,review_quiz,,mobile
1566810137319,play_audio,b1218,0,review_quiz,,mobile
1566810148539,respond,q1218,,review_quiz,a,mobile
1566810154259,pause_audio,b1218,17144,review_quiz,,mobile
1566810163014,submit,b1218,,review_quiz,,mobile
1566810163080,enter,e1218,,review_quiz,,mobile
1566810165785,play_audio,b1218,0,review_quiz,,mobile
1566810180387,pause_audio,b1218,14269,review_quiz,,mobile
1566810189045,quit,e1218,,review_quiz,,mobile
1566810189109,enter,b4178,,review_quiz,,mobile
1566810197549,respond,q5646,,review_quiz,c,mobile
1566810205811,submit,b4178,,review_quiz,,mobile
